出表日期,報告年度,公司代號,公司名稱,用水量(公噸),資料範圍,用水密集度-密集度(公噸/單位),用水密集度-單位,取得驗證,水資源管理或減量目標
1111005,110,3673,TPK-KY,5620456.0000,包含大陸廈門、平潭地區的各子公司。,0.0545,千元營業額,ISO 50001,以單位產品綜合用水量年度持平為目標，各子公司每年對節水方案及用水設備進行監控，依照實際情況制定各項節水措施。
1111005,110,3679,新至陞,4648.0000,母公司110年01月~110年12月,361.5800,營業額,N,新至陞各廠區及辦公室的用水來源為自來水，產品製程，無大量用水需求，大部分用水需求為民生用水，以及部分廠務設備如廚房、冷卻水塔等，而新至陞總部依綠建築標準規範興建設計，景觀澆灌完全使用回收之雨水，使用自來水節水器具以提高用水效率，以對環境保護進一份心力。
1111005,110,3682,亞太電,4.8319,亞太電信,1.9695,營業額,N,每年相較前一年以減少2%為目標。
1111005,110,3686,達能,1130.0000,包含合併財務報表之母子公司。,0.0000,營業額,N,辦公區域：規範空調開啟條件及溫度，減少中央空調及冰機運轉。
1111005,110,3694,海華,181060.0000,上海子公司廠區,113.1600,員工人數,N,節約用水，雨水回收及空調冷凝水與冷卻水回收
1111005,110,3701,大眾控,,,,,N,將成立專責單位並研擬管理計劃與目標
1111005,110,3702,大聯大,26908.0000,盤查範圍包含台灣區南港總部辦公室、林口倉、香港倉及東莞倉,11.0800,各據點員工合計數,依據確信準則公報一號進行驗證，指標揭露內容參照GRI 303,台灣區南港總部辦公室為例，建有雨水回收自動澆灌設施，以達到水資源回收再利用之目的，下雨時可儲蓄雨水並供應於頂樓花圃與一樓路樹之澆灌；同時採用透水性鋪面與水撲滿設計，可收集雨水回收利用，調節地面溫度。除此之外，透過即時監控或定期數據統計，以掌控水能源的使用情形，進行相應改善為控制措施。辦公大樓設定每年節水1%目標。
1111005,110,3703,欣陸,223453.0000,母公司及主要營運子公司,8.3200,百萬營業額,ISO 14001，驗證範圍：鳳山、安平及淡水水資源回收中心,"持續透過省水器材、給水量調節、水回收再利用與節水宣導，提升水資源利用效率，
2021年度中水回收利用率為22%，目標達成率達106%。"
1111005,110,3704,合勤控,4596.0000,母公司,3.5600,百萬營業額,N,節水率>1%
1111005,110,3705,永信,,,,,N,"水封式真空幫浦式產生之回收水回收儲存後，提供給水洗集塵機補水與廠區園藝澆花回收使用，避免水資源浪費。
預估年回收水量123,930公升。
預估年節省金額1,641元"
1111005,110,3706,神達,457000.0000,"合併財務報表之母子公司, 含台灣營運、研發中心及廠區; 中國主要生產據點: 廣東順達廠區、江蘇昆達廠區; 美國加州組裝廠區: MiTACIS",11.0000,營業額/單位為「百萬新台幣」,N,"與地區主管機關、水電公司合作，協調地區水資源調度。
鑑別短期與長期水資源風險。
訂定節水目標，各廠持續節約用水。
推動內部水盤查，並持續實行各項節水措施，以用水密集度為觀察指標，及早因應氣候變遷導致水資源風險。"
1111005,110,3708,上緯投控,12850.0000,上緯興業股份有限公司及上偉碳纖複合材料股份有限公司,4.1200,百萬營業額,ISO 14001,企業營運活動取水及耗水對地球水資源產生衝擊，從水資源系統中取得水會因 降低地下水位、減少當地可用的總水量而影響環境，或以其它方式影響生態系統正常的功能。本公司取水來源為自來水公司，製程為非水溶性製程，自來水多數使用於鍋爐產生蒸氣，蒸氣投入製程使用熱交換後變成水，再重新導回蓄水池中，蓄水池水提供製程冷卻用途，冷卻排水重新導回蓄水池中，反覆循環達到100% 製程用水回收再利用。
1111005,110,3711,日月光投控,25872192.4300,日月光半導體製造股份有限公司(高雄廠、中壢廠、蘇州廠、 威海廠、無錫廠、日榮半導體(上海)、上海材料廠、 上海月芯半導體、昆山廠、日本廠、韓國廠、 新加坡廠、馬來西亞廠、ISE Labs)、矽品精密工業股份有限公司(大豐廠、中山廠、中科廠、新竹廠、彰化廠、蘇州廠)、環電股份有限公司(南投廠、張江廠、昆山廠、金橋廠、深圳廠、墨西哥廠),1.2590,立方米/千美金營收,"GRI, SASB",取水密集度 (取水量/營收)於2030年較2015年減少15%
1111005,110,3712,永崴投控,243884.0000,母公司及重要子公司,,,N,基礎設施檢修與改善
1111005,110,3714,富采,663.0000,僅富采母公司,,,N,廢水排放水質皆符合園區主管機關之要求
1111005,110,4104,佳醫,19972.0000,僅母公司,0.0046,仟元營業額,N,
1111005,110,4106,雃博,7414.0000,母公司用水量(含民生用水),0.0063,單位：千元營收,N,本公司非水資源耗費型產業，主要為生活用水為主，過去二年度的用水量差異不大。節水的管理主要透過裝置感應式水龍頭、節水器以及二段式的馬桶抽水裝置，節約生活用水。目前製程上主要為組裝與測試並無大量製程用水之需求。
1111005,110,4108,懷特,21249.0000,台北公司及楊梅精製廠,,,N,改善生產節水及宣導節約用水。
1111005,110,4119,旭富,28000.0000,僅母公司,,,N,"導入冷卻水與純水回收系統,減少自來水使用量."
1111005,110,4133,亞諾法,6058.0000,資料含蓋範圍僅母公司。,,,N,定期檢討用水用電狀況，致力於節約各項資源等，以落實節能減碳及溫室氣體減量。
1111005,110,4137,麗豐-KY,20274.0000,子公司微碩(上海)日用品有限公司,,,N,尚未規劃
1111005,110,4142,國光生,149308.0000,僅母公司,,,N,設置如逆滲透廢水回收系統，將部分製程用水回收供冷卻水塔循環水使用，降低水使用量。
1111005,110,4148,全宇生技-KY,,,,,N,NA
1111005,110,4155,訊映,,,,,N,無
1111005,110,4164,承業醫,3628.0000,包含合併財務報表之母子公司,1.4900,百萬營業額,N,短期目標每年減量 0.5%、中長期目標2025年較2020年減量3%
1111005,110,4190,佐登-KY,6636.0000,"台灣子公司:4,380公噸
廣州子公司:2,256公噸",,,N,無
1111005,110,4306,炎洲,789684.0000,台灣總部及廠區,45.9800,百萬營業額,N,"本公司長年使用地下水，每日使用量平均數量較大，為維持地下水水質水量充沛，
我們將朝向廠內水資源回收方向努力，以減少地下水使用，降低環境負荷"
1111005,110,4414,如興,1760.2920,中國常州廠區與柬埔寨長泰、宏興、如興三家水洗廠,,,依行業標準,"短期：柬埔寨廠區長泰水洗廠污水回收率達60%，宏興水洗廠污水回收率達50%。
中、長期：柬埔寨廠區各水洗廠污水回收率65%。"
1111005,110,4426,利勤,369969.0000,110年全年用水量,231.0000,產品,N,"本公司使用的水資源有三種，分別為自來水、地下水與製程用軟水，因此節水以節約自來水、地下水與軟水為主要目標，由於COVID-19造成產量降低與公司在節能/節水/減廢方面的改善成效，使得以2019年為基礎年的戰略發展規劃中，有多項指標已提前達成，因此修改已達成的戰略目標，以符合持續改善的精神。目標之基礎年設定在2020年，以2020年之總自來水耗用量98,192噸、總地下水耗用量475,610噸與總軟水耗用量845,288噸為基準，在2021-2025年共節水10%。"
1111005,110,4438,廣越,,,,,N,目前尚無資料
1111005,110,4439,冠星-KY,1646573.0000,Top Sports Textile Limited,96.2764,產品,N,以2021年水耗為基線，至2025年減少用水10%。
1111005,110,4440,宜新實業,,,,,N,無資料
1111005,110,4526,東台,22.5000,母公司,0.0028,產品,N,"1.宣導洗手步驟、調低供水水壓水流
2.每日加強巡查，故障即時修繕，必要時先暫時停用，待修繕後使用
3.視狀況拉長非重要區澆灌週期，其餘每天一次，每次5分鐘
4.冷卻水塔清洗週期改為2個月清洗一次
5.冷卻水排放:提高電導度排放設定值由2000us/cm提高至3000us/cm，低於2500us/cm排放結束，並由管理人員隨時手動操作。"
1111005,110,4532,瑞智,5021.9000,母公司,,,N,籌劃中
1111005,110,4536,拓凱,7.3000,本公司,,,N,廠內進行各項節能省水措施，已由日常作起
1111005,110,4540,全球傳動,58726.0000,110年度,23.2400,營業額,N,規劃中
1111005,110,4545,銘鈺,245658.0000,母公司,215.0000,百萬營業額,N,本公司已推動廢水回收多年，每年以回收超過1萬噸的自來水再使用為目標。
1111005,110,4551,智伸科,444667.0000,包含合併財務報表之母子公司,0.0012,產品,N,"管理政策：
(1)製程清洗廢水已執行回收沉澱過濾再利用方案，使用於初級製程清洗使用及純水、超純水之排廢水回收利用於空調冷卻水。
(2)節水減排：提升純水、超純水得率以降低新鮮自來水取水量，減少排汙量；雨水收集利用，改造現有的雨水收集池，
增設調節閥，經淨化處理後的雨水部分替代冷卻塔新鮮自來水補水，以降低新鮮自來水取水量。
通過不斷的節水技術改造，繼續採用碳氫真空清洗工藝技術改造、節水型器具、回收利用、冷卻水迴圈利用等，
實現良好的綜合經濟效益同時，進一步提高企業用水效率。並持續優化規範制度、措施，嚴格落實各項考核制度
，促進工業節水技術的發展與應用。
(3)計畫2023年至2025年每年節水減排3%以上。"
1111005,110,4555,氣立,,,,,N,無資料
1111005,110,4557,永新-KY,,,,,N,N/A
1111005,110,4560,強信-KY,,,,,N,無資料
1111005,110,4562,穎漢,,,,,N,本公司非屬強制編制永續報告書者，將評估進行揭露
1111005,110,4564,元翎,143546.0000,母公司及重要子公司,,,N,尚未訂定
1111005,110,4566,時碩工業,,,,,N,無。
1111005,110,4571,鈞興-KY,,,,,N,每年降低用水密集度
1111005,110,4572,駐龍,25691.0000,母公司,63.5900,百萬營業額,N,"1.專人監控用水度數，慎防不當使用或管線問題造成之浪費。
2.新廠區專設水循環使用系統，回收冷氣產生之冷凝水做二次使用。"
1111005,110,4576,大銀微系統,36833.0000,母公司之總部及二廠,11.5700,營業額單位為佰萬元,N,裝設用水回收設施以符合用水回收率65%以上之承諾，2018年~2021年總廠及二廠平均水回收率為70.46%。
1111005,110,4581,光隆精密-KY,29869.0000,合併財務報表之母子公司,0.0297,營業額,N,每月於經營月會報告用水量及異常用水原因
1111005,110,4583,台灣精銳,78382.0000,母公司,0.0000,營業額,ISO14001,"1.遵循法規
2.節約水資源
3.持續減少用水量"
1111005,110,4720,德淵,11632.0000,母公司,3.2800,噸/百萬營收,N,"1.節約用水
2.用水回收率50%以上"
1111005,110,4722,國精化,104656.0000,母公司,,,N,無資料
1111005,110,4737,華廣,26423.0000,母公司,26423.0000,營業額,N,每年皆有作溫室氣體排放量、用水量、廢水量及廢棄物總重量統計，並制定節能減碳、溫室氣體減量、減少用水政策及電力節能1%之目標，廠房頂樓於完成設置太陽能發電系統，響應綠能節電政策。
1111005,110,4739,康普,46700.0000,新竹廠及頭份廠,0.7933,取水量(百萬公升)/個體營收(億元),ISO 50001,"本公司新竹廠依水污染防治法均設有相關水處理程序及申請操作排放許可證在
案，透過工業區污水下水道系統統一處理後放流至茄苳溪。"
1111005,110,4746,台耀,465041.0000,母公司,146.7500,公噸/百萬營業額,N,尚未訂定相關目標。
1111005,110,4755,三福化,373107.0000,僅母公司(善化廠、柳科廠、高雄廠),0.0833,營業額；單位：公噸  / 仟元,確信準則公報第一號,無。
1111005,110,4763,材料-KY,589140.0000,合併財務報表之母子公司,0.2170,營業額(仟元單位),N,致力於加大對廢水回收利用的管理
1111005,110,4764,雙鍵,11011.0000,母公司,3.5948,百萬營業額,N,"1、宣導節約用水、珍惜資源。
2、落實廢水管理，污水流入污水下水道、排放符合標準。"
1111005,110,4766,南寶,62951.0000,僅母公司,0.0160,千元營收,N,"本公司水資源使用三大策略：減量、再利用、回收。
最主要的用水來源為自來水，為了降低營運時的水資源
耗用，本公司積極導入節水措施以及使用回收水，透過
製程蒸氣與冷凝水回收，再經過MBR薄膜過濾回收至冷
卻水池，並持續精進用水情況，研發再利用設備以提升
用水效率，除自行檢測監控外，亦會不定期採取水樣送
外部檢測機構進行檢測。"
1111005,110,4770,上品,49067.0000,僅母公司,19.0595,百萬營業額,N,SCADA遠端監測系統，管理與監控廠區用水狀況與異常警示。
1111005,110,4807,日成-KY,,,,,N,無
1111005,110,4904,遠傳,249198.0000,遠傳電信股份有限公司及兩家子公司(新世紀資通股份有限公司、和宇寬頻網路股份有限公司),0.0000,營業額,N,"落實水資源控管，提高用水效率 (包含採用中水回收,加強節水宣導，更換節水設備，用水設備漏水檢查與設備操作管理等相關措施)，2022年減量目標為較前一年度用水量下降1%"
1111005,110,4906,正文,46900.0000,正文科技股份有限公司,0.0023,營業額,N,"用水劃分四大區域,設置水錶監測用水量,檢討用水量大的區域並進行改善"
1111005,110,4912,聯德控股-KY,28920.0000,重要子公司聯德精密材料(中國)股份有限公司,17352.0000,產品,N,增加清洗設備水迴圈利用
